pfaf_id,bau30_ws_x_r,bau30_ws_x_s,bau30_ws_x_c,bau30_ws_x_l,bau50_ws_x_r,bau50_ws_x_s,bau50_ws_x_c,bau50_ws_x_l,bau80_ws_x_r,bau80_ws_x_s,bau80_ws_x_c,bau80_ws_x_l,opt30_ws_x_r,opt30_ws_x_s,opt30_ws_x_c,opt30_ws_x_l,opt50_ws_x_r,opt50_ws_x_s,opt50_ws_x_c,opt50_ws_x_l,opt80_ws_x_r,opt80_ws_x_s,opt80_ws_x_c,opt80_ws_x_l,pes30_ws_x_r,pes30_ws_x_s,pes30_ws_x_c,pes30_ws_x_l,pes50_ws_x_r,pes50_ws_x_s,pes50_ws_x_c,pes50_ws_x_l,pes80_ws_x_r,pes80_ws_x_s,pes80_ws_x_c,pes80_ws_x_l,pfaf_prefix
751961,0.092923107,0.894109293,0.0,Low (<10%),0.041772036,0.0,0.0,Low (<10%),0.046310158,0.0,0.0,Low (<10%),0.285965309,2.515840139,2.0,Medium-high (20-40%),0.075282055,0.590377909,0.0,Low (<10%),0.114614631,1.196791215,1.0,Low-medium (10-20%),0.050413705,0.011887886,0.0,Low (<10%),0.078902256,0.658138457,0.0,Low (<10%),0.110213176,1.140296708,1.0,Low-medium (10-20%),7
751963,0.022121999,0.0,0.0,Low (<10%),0.016877653,0.0,0.0,Low (<10%),0.018102565,0.0,0.0,Low (<10%),0.221242942,2.145631432,2.0,Medium-high (20-40%),0.049659954,0.0,0.0,Low (<10%),0.22126494,2.145774869,2.0,Medium-high (20-40%),0.019013869,0.0,0.0,Low (<10%),0.04130211,0.0,0.0,Low (<10%),0.206487616,2.046055261,2.0,Medium-high (20-40%),7
751962,1.095288491,4.45323901,4.0,Extremely high (>80%),0.844839904,4.078677979,4.0,Extremely high (>80%),1.112821,4.476149645,4.0,Extremely high (>80%),1.391225196,4.798284061,4.0,Extremely high (>80%),1.217560825,4.605921941,4.0,Extremely high (>80%),1.336105039,4.739961525,4.0,Extremely high (>80%),0.870168943,4.121295527,4.0,Extremely high (>80%),1.552695685,4.956703196,4.0,Extremely high (>80%),1.311176446,4.712789938,4.0,Extremely high (>80%),7
751965,0.42772688,3.096689874,3.0,High (40-80%),0.156871929,1.649587213,1.0,Low-medium (10-20%),0.416931832,3.059811523,3.0,High (40-80%),0.618689252,3.629214971,3.0,High (40-80%),0.39781674,2.992103987,2.0,Medium-high (20-40%),0.509186948,3.34819544,3.0,High (40-80%),0.296139526,2.566277061,2.0,Medium-high (20-40%),0.475272894,3.248756122,3.0,High (40-80%),0.219934562,2.13707434,2.0,Medium-high (20-40%),7
751964,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
751967,0.178190419,1.833419771,1.0,Low-medium (10-20%),0.201085327,2.007807811,2.0,Medium-high (20-40%),0.383706087,2.94000165,2.0,Medium-high (20-40%),0.471845135,3.238313427,3.0,High (40-80%),0.235103779,2.233297731,2.0,Medium-high (20-40%),0.334744214,2.743059121,2.0,Medium-high (20-40%),0.188203389,1.912292608,1.0,Low-medium (10-20%),0.442444624,3.145496899,3.0,High (40-80%),0.211546961,2.080977964,2.0,Medium-high (20-40%),7
751966,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
751968,0.063952541,0.355073576,0.0,Low (<10%),0.071473749,0.515485377,0.0,Low (<10%),0.347196345,2.795751759,2.0,Medium-high (20-40%),0.446394704,3.15831991,3.0,High (40-80%),0.222914637,2.156491347,2.0,Medium-high (20-40%),0.167323403,1.742639248,1.0,Low-medium (10-20%),0.243402088,2.283341543,2.0,Medium-high (20-40%),0.283557072,2.50363914,2.0,Medium-high (20-40%),0.087276718,0.803668753,0.0,Low (<10%),7
751969,0.197461432,1.981570897,1.0,Low-medium (10-20%),0.025221695,0.0,0.0,Low (<10%),0.162997556,1.704850332,1.0,Low-medium (10-20%),0.310849257,2.636215132,2.0,Medium-high (20-40%),0.186631418,1.900191872,1.0,Low-medium (10-20%),0.149436266,1.579530308,1.0,Low-medium (10-20%),0.071709022,0.520226542,0.0,Low (<10%),0.245881512,2.297963264,2.0,Medium-high (20-40%),0.041030426,0.0,0.0,Low (<10%),7
751970,0.905987447,4.179491061,4.0,Extremely high (>80%),0.706095919,3.819864179,3.0,High (40-80%),0.723250318,3.854495052,3.0,High (40-80%),0.943000916,4.237259173,4.0,Extremely high (>80%),0.702494856,3.812487662,3.0,High (40-80%),1.059371224,4.405136321,4.0,Extremely high (>80%),0.93418386,4.22370652,4.0,Extremely high (>80%),0.979064924,4.291404532,4.0,Extremely high (>80%),1.148067978,4.521136163,4.0,Extremely high (>80%),7
751980,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),7
751990,4.439552236,5.0,4.0,Extremely high (>80%),3.083045691,5.0,4.0,Extremely high (>80%),4.071054478,5.0,4.0,Extremely high (>80%),4.349330897,5.0,4.0,Extremely high (>80%),5.158262445,5.0,4.0,Extremely high (>80%),4.825704506,5.0,4.0,Extremely high (>80%),4.94537921,5.0,4.0,Extremely high (>80%),4.570829289,5.0,4.0,Extremely high (>80%),7.196268756,5.0,4.0,Extremely high (>80%),7
752110,0.847200938,4.082704186,4.0,Extremely high (>80%),1.155470778,4.530408869,4.0,Extremely high (>80%),0.858297017,4.101476985,4.0,Extremely high (>80%),1.052876985,4.396264981,4.0,Extremely high (>80%),0.697109354,3.801384987,3.0,High (40-80%),1.930126704,5.0,4.0,Extremely high (>80%),0.726272502,3.860510957,3.0,High (40-80%),1.066751799,4.415152638,4.0,Extremely high (>80%),0.936865127,4.227841369,4.0,Extremely high (>80%),7
752130,0.766518041,3.938319747,3.0,High (40-80%),0.225541872,2.173395294,2.0,Medium-high (20-40%),0.378053238,2.91858941,2.0,Medium-high (20-40%),0.417014877,3.060098852,3.0,High (40-80%),0.252873488,2.338415789,2.0,Medium-high (20-40%),1.237673638,4.629559035,4.0,Extremely high (>80%),0.499074657,3.319255645,3.0,High (40-80%),1.137217753,4.507436621,4.0,Extremely high (>80%),0.297036872,2.57064203,2.0,Medium-high (20-40%),7
752121,0.04844352,0.0,0.0,Low (<10%),0.06553467,0.390330252,0.0,Low (<10%),0.064548109,0.368446726,0.0,Low (<10%),0.076273318,0.609250362,0.0,Low (<10%),0.059999394,0.263019834,0.0,Low (<10%),0.062725072,0.327114123,0.0,Low (<10%),0.065345126,0.386151544,0.0,Low (<10%),0.062236812,0.315840066,0.0,Low (<10%),0.078954769,0.659098322,0.0,Low (<10%),7
752123,0.472984512,3.241792942,3.0,High (40-80%),0.707386811,3.822499321,3.0,High (40-80%),0.772024488,3.94864661,3.0,High (40-80%),0.659176437,3.720664672,3.0,High (40-80%),0.496430189,3.311590853,3.0,High (40-80%),0.616848555,3.624916331,3.0,High (40-80%),0.589611292,3.559764155,3.0,High (40-80%),0.546293997,3.449677571,3.0,High (40-80%),0.573665892,3.520210744,3.0,High (40-80%),7
752122,0.294570956,2.558615193,2.0,Medium-high (20-40%),0.520487337,3.379863065,3.0,High (40-80%),0.588618994,3.557334098,3.0,High (40-80%),0.411100208,3.039490101,3.0,High (40-80%),0.343713237,2.781205412,2.0,Medium-high (20-40%),0.373504619,2.901126084,2.0,Medium-high (20-40%),0.412961046,3.0460057,3.0,High (40-80%),0.370122031,2.888001014,2.0,Medium-high (20-40%),0.453297114,3.180456976,3.0,High (40-80%),7
752151,1.227350434,4.617475322,4.0,Extremely high (>80%),1.007311189,4.332437539,4.0,Extremely high (>80%),1.056224799,4.400845014,4.0,Extremely high (>80%),1.09739015,4.456004626,4.0,Extremely high (>80%),1.108381423,4.470382531,4.0,Extremely high (>80%),2.106634752,5.0,4.0,Extremely high (>80%),1.317814523,4.720075426,4.0,Extremely high (>80%),1.651217429,5.0,4.0,Extremely high (>80%),0.89290479,4.158506349,4.0,Extremely high (>80%),7
752141,0.198042954,1.985813377,1.0,Low-medium (10-20%),0.391341238,2.968427142,2.0,Medium-high (20-40%),0.00334419,0.0,0.0,Low (<10%),0.387010501,2.952372713,2.0,Medium-high (20-40%),0.192746478,1.946704496,1.0,Low-medium (10-20%),0.381819246,2.932889823,2.0,Medium-high (20-40%),0.003580954,0.0,0.0,Low (<10%),0.198608046,1.989924068,1.0,Low-medium (10-20%),0.009696082,0.0,0.0,Low (<10%),7
752143,1.330547469,4.733948076,4.0,Extremely high (>80%),1.107702945,4.469499137,4.0,Extremely high (>80%),0.800528702,4.000953129,4.0,Extremely high (>80%),1.375695912,4.782089702,4.0,Extremely high (>80%),0.869042656,4.119426992,4.0,Extremely high (>80%),1.247385495,4.640835482,4.0,Extremely high (>80%),1.094346512,4.451997718,4.0,Extremely high (>80%),1.594729076,4.995239445,4.0,Extremely high (>80%),0.971506537,4.280223703,4.0,Extremely high (>80%),7
752142,1.150508061,4.524199187,4.0,Extremely high (>80%),1.285010467,4.683708205,4.0,Extremely high (>80%),1.294631766,4.694469903,4.0,Extremely high (>80%),1.181575192,4.562639537,4.0,Extremely high (>80%),1.114304372,4.478071453,4.0,Extremely high (>80%),1.260751394,4.656211916,4.0,Extremely high (>80%),1.147639168,4.520597207,4.0,Extremely high (>80%),1.362608265,4.768298958,4.0,Extremely high (>80%),1.437263674,4.845252852,4.0,Extremely high (>80%),7
752144,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752145,1.644185214,5.0,4.0,Extremely high (>80%),2.14586469,5.0,4.0,Extremely high (>80%),2.350307395,5.0,4.0,Extremely high (>80%),1.873431791,5.0,4.0,Extremely high (>80%),1.505887503,4.912542093,4.0,Extremely high (>80%),1.940662663,5.0,4.0,Extremely high (>80%),1.930390183,5.0,4.0,Extremely high (>80%),2.02099249,5.0,4.0,Extremely high (>80%),1.960833041,5.0,4.0,Extremely high (>80%),7
752146,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),7
752147,1.813632627,5.0,4.0,Extremely high (>80%),1.788625071,5.0,4.0,Extremely high (>80%),2.104856565,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),1.50164751,4.908474296,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),1.88609688,5.0,4.0,Extremely high (>80%),2.191607513,5.0,4.0,Extremely high (>80%),1.89803844,5.0,4.0,Extremely high (>80%),7
752125,0.490561904,3.2944352,3.0,High (40-80%),0.654192102,3.709714342,3.0,High (40-80%),0.439983148,3.137448267,3.0,High (40-80%),0.789789862,3.981468849,3.0,High (40-80%),0.47099199,3.235702525,3.0,High (40-80%),0.648302468,3.696667065,3.0,High (40-80%),0.458411526,3.196643319,3.0,High (40-80%),0.433459679,3.115897799,3.0,High (40-80%),0.431612484,3.109736596,3.0,High (40-80%),7
752124,2.834004953,5.0,4.0,Extremely high (>80%),3.711590003,5.0,4.0,Extremely high (>80%),4.39015625,5.0,4.0,Extremely high (>80%),3.066358087,5.0,4.0,Extremely high (>80%),2.596054067,5.0,4.0,Extremely high (>80%),3.00228062,5.0,4.0,Extremely high (>80%),2.819058705,5.0,4.0,Extremely high (>80%),2.96559263,5.0,4.0,Extremely high (>80%),2.832741514,5.0,4.0,Extremely high (>80%),7
752127,0.014871367,0.0,0.0,Low (<10%),0.021105921,0.0,0.0,Low (<10%),0.019135942,0.0,0.0,Low (<10%),0.017415125,0.0,0.0,Low (<10%),0.013982649,0.0,0.0,Low (<10%),0.017515527,0.0,0.0,Low (<10%),0.012942671,0.0,0.0,Low (<10%),0.014523397,0.0,0.0,Low (<10%),0.012991169,0.0,0.0,Low (<10%),7
752126,0.012468583,0.0,0.0,Low (<10%),0.022015224,0.0,0.0,Low (<10%),0.020330127,0.0,0.0,Low (<10%),0.016555483,0.0,0.0,Low (<10%),0.011189668,0.0,0.0,Low (<10%),0.016658688,0.0,0.0,Low (<10%),0.011458669,0.0,0.0,Low (<10%),0.013191463,0.0,0.0,Low (<10%),0.010123899,0.0,0.0,Low (<10%),7
752152,2.601256987,5.0,4.0,Extremely high (>80%),2.419068775,5.0,4.0,Extremely high (>80%),2.508055014,5.0,4.0,Extremely high (>80%),2.412426082,5.0,4.0,Extremely high (>80%),3.099664048,5.0,4.0,Extremely high (>80%),2.585955429,5.0,4.0,Extremely high (>80%),2.452533757,5.0,4.0,Extremely high (>80%),3.66639646,5.0,4.0,Extremely high (>80%),3.049796545,5.0,4.0,Extremely high (>80%),7
752153,0.193467053,1.9520879,1.0,Low-medium (10-20%),0.155610222,1.637936835,1.0,Low-medium (10-20%),0.199894747,1.999240562,1.0,Low-medium (10-20%),0.159206268,1.670897138,1.0,Low-medium (10-20%),0.216881762,2.116908739,2.0,Medium-high (20-40%),0.663173797,3.729387005,3.0,High (40-80%),0.427094999,3.094557004,3.0,High (40-80%),0.732492431,3.872813851,3.0,High (40-80%),0.152148883,1.605483744,1.0,Low-medium (10-20%),7
752129,0.453976663,3.182618138,3.0,High (40-80%),0.438841532,3.133700069,3.0,High (40-80%),0.445693392,3.15605157,3.0,High (40-80%),0.431048815,3.10785126,3.0,High (40-80%),0.272875725,2.448244061,2.0,Medium-high (20-40%),0.484310593,3.275932558,3.0,High (40-80%),0.445059722,3.153998941,3.0,High (40-80%),0.447139911,3.160726325,3.0,High (40-80%),0.253705406,2.343154261,2.0,Medium-high (20-40%),7
752128,1.109921605,4.472385876,4.0,Extremely high (>80%),1.178267658,4.558595397,4.0,Extremely high (>80%),1.215853766,4.603897817,4.0,Extremely high (>80%),1.144979458,4.51724981,4.0,Extremely high (>80%),1.079607552,4.432435069,4.0,Extremely high (>80%),1.236974381,4.628743716,4.0,Extremely high (>80%),1.041577345,4.380698069,4.0,Extremely high (>80%),1.123442476,4.48985435,4.0,Extremely high (>80%),1.064113842,4.411580598,4.0,Extremely high (>80%),7
752154,0.788896069,3.979835249,3.0,High (40-80%),1.104959308,4.465921335,4.0,Extremely high (>80%),0.632161824,3.660293913,3.0,High (40-80%),1.052411837,4.395627476,4.0,Extremely high (>80%),0.969823371,4.277722021,4.0,Extremely high (>80%),1.402487019,4.809915513,4.0,Extremely high (>80%),1.037558008,4.375120092,4.0,Extremely high (>80%),1.27059796,4.667435703,4.0,Extremely high (>80%),0.77406964,3.952463365,3.0,High (40-80%),7
752155,1.944160561,5.0,4.0,Extremely high (>80%),1.836577846,5.0,4.0,Extremely high (>80%),1.991645121,5.0,4.0,Extremely high (>80%),2.162421842,5.0,4.0,Extremely high (>80%),1.98588651,5.0,4.0,Extremely high (>80%),2.311227035,5.0,4.0,Extremely high (>80%),1.976479508,5.0,4.0,Extremely high (>80%),2.024410609,5.0,4.0,Extremely high (>80%),1.941096191,5.0,4.0,Extremely high (>80%),7
752149,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752148,1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),1.50270784,4.909492639,4.0,Extremely high (>80%),7
752157,0.000871527,0.0,0.0,Low (<10%),0.001141278,0.0,0.0,Low (<10%),0.000958905,0.0,0.0,Low (<10%),0.168981732,1.756867289,1.0,Low-medium (10-20%),0.169995039,1.765492646,1.0,Low-medium (10-20%),0.168201086,1.750187024,1.0,Low-medium (10-20%),0.002848793,0.0,0.0,Low (<10%),0.003750896,0.0,0.0,Low (<10%),0.000493647,0.0,0.0,Low (<10%),7
752156,0.034034649,0.0,0.0,Low (<10%),0.042099337,0.0,0.0,Low (<10%),0.034094332,0.0,0.0,Low (<10%),0.026753614,0.0,0.0,Low (<10%),0.208112408,2.057362983,2.0,Medium-high (20-40%),0.069097783,0.466711328,0.0,Low (<10%),0.212665281,2.088584525,2.0,Medium-high (20-40%),0.059049157,0.239988359,0.0,Low (<10%),0.02535362,0.0,0.0,Low (<10%),7
752159,0.000807603,0.0,0.0,Low (<10%),0.001347903,0.0,0.0,Low (<10%),0.001825976,0.0,0.0,Low (<10%),0.172677826,1.788082832,1.0,Low-medium (10-20%),0.173585585,1.795647145,1.0,Low-medium (10-20%),0.002330586,0.0,0.0,Low (<10%),0.001815463,0.0,0.0,Low (<10%),0.001874803,0.0,0.0,Low (<10%),0.000441726,0.0,0.0,Low (<10%),7
752158,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752161,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752171,0.186940763,1.902581185,1.0,Low-medium (10-20%),0.185464623,1.891144019,1.0,Low-medium (10-20%),0.362957324,2.85979993,2.0,Medium-high (20-40%),0.002356709,0.0,0.0,Low (<10%),0.188903641,1.917650512,1.0,Low-medium (10-20%),0.189169406,1.919678785,1.0,Low-medium (10-20%),0.189339016,1.920971733,1.0,Low-medium (10-20%),0.002983955,0.0,0.0,Low (<10%),0.000893989,0.0,0.0,Low (<10%),7
752173,0.348506978,2.801187542,2.0,Medium-high (20-40%),0.511265733,3.354073335,3.0,High (40-80%),0.354243692,2.824742164,2.0,Medium-high (20-40%),0.353515667,2.821774153,2.0,Medium-high (20-40%),0.695603232,3.798264636,3.0,High (40-80%),0.691234806,3.789175863,3.0,High (40-80%),0.685038214,3.77618447,3.0,High (40-80%),0.355166111,2.828493928,2.0,Medium-high (20-40%),0.008109359,0.0,0.0,Low (<10%),7
752172,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752174,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752175,0.181294891,1.858338269,1.0,Low-medium (10-20%),0.35278617,2.818794006,2.0,Medium-high (20-40%),0.353331216,2.821021215,2.0,Medium-high (20-40%),0.363004903,2.859989035,2.0,Medium-high (20-40%),0.536851359,3.424522697,3.0,High (40-80%),0.674797377,3.754454365,3.0,High (40-80%),0.537409967,3.426023079,3.0,High (40-80%),0.181168967,1.857335851,1.0,Low-medium (10-20%),0.001010448,0.0,0.0,Low (<10%),7
752176,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752177,1.0,4.321928095,4.0,Extremely high (>80%),0.957401224,4.259123651,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.228716115,4.619079726,4.0,Extremely high (>80%),1.200709053,4.585814705,4.0,Extremely high (>80%),0.173544929,1.795309208,1.0,Low-medium (10-20%),7
752162,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,9999.0,5.0,4.0,Extremely high (>80%),7
752163,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,0.722638059,3.853273239,3.0,High (40-80%),1.0,5.0,-1.0,Arid and low water use,0.736607922,3.880896913,3.0,High (40-80%),1.0,5.0,-1.0,Arid and low water use,0.363667776,2.862621099,2.0,Medium-high (20-40%),7
752165,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),7
752164,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752179,0.238270718,2.252601665,2.0,Medium-high (20-40%),0.264391275,2.402674569,2.0,Medium-high (20-40%),0.335407266,2.745913941,2.0,Medium-high (20-40%),0.209401493,2.066271727,2.0,Medium-high (20-40%),0.245756724,2.29723089,2.0,Medium-high (20-40%),0.519073401,3.375938563,3.0,High (40-80%),0.683500751,3.772942922,3.0,High (40-80%),0.294429044,2.557919995,2.0,Medium-high (20-40%),0.078563308,0.651927588,0.0,Low (<10%),7
752178,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,1.0,5.0,-1.0,Arid and low water use,7
752191,1.161703038,4.53816942,4.0,Extremely high (>80%),1.048742186,4.390588157,4.0,Extremely high (>80%),1.211409486,4.598614708,4.0,Extremely high (>80%),1.214559156,4.602360854,4.0,Extremely high (>80%),1.149257032,4.522629589,4.0,Extremely high (>80%),1.165125297,4.542413205,4.0,Extremely high (>80%),1.184489644,4.56619368,4.0,Extremely high (>80%),1.245428621,4.638570434,4.0,Extremely high (>80%),1.135935885,4.505809503,4.0,Extremely high (>80%),7
752181,1.325467162,4.728429023,4.0,Extremely high (>80%),1.144892618,4.517140386,4.0,Extremely high (>80%),1.166970862,4.544696633,4.0,Extremely high (>80%),1.336732479,4.740638862,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.0,4.321928095,4.0,Extremely high (>80%),1.365077627,4.770911089,4.0,Extremely high (>80%),1.331556203,4.735041419,4.0,Extremely high (>80%),0.905987274,4.179490786,4.0,Extremely high (>80%),7
752182,1.58643661,4.987717971,4.0,Extremely high (>80%),1.497713448,4.90468972,4.0,Extremely high (>80%),2.687195472,5.0,4.0,Extremely high (>80%),2.458540203,5.0,4.0,Extremely high (>80%),2.514767886,5.0,4.0,Extremely high (>80%),1.361799988,4.76744292,4.0,Extremely high (>80%),1.863206,5.0,4.0,Extremely high (>80%),2.148051536,5.0,4.0,Extremely high (>80%),1.739582909,5.0,4.0,Extremely high (>80%),7
752183,3.246693393,5.0,4.0,Extremely high (>80%),2.39453463,5.0,4.0,Extremely high (>80%),3.286527427,5.0,4.0,Extremely high (>80%),3.209906703,5.0,4.0,Extremely high (>80%),2.349602073,5.0,4.0,Extremely high (>80%),2.2108674,5.0,4.0,Extremely high (>80%),4.381295003,5.0,4.0,Extremely high (>80%),5.06059966,5.0,4.0,Extremely high (>80%),2.449511571,5.0,4.0,Extremely high (>80%),7
752166,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),2.333245748,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),7
752167,0.262712595,2.393485366,2.0,Medium-high (20-40%),0.279076593,2.480661126,2.0,Medium-high (20-40%),0.343902163,2.781998189,2.0,Medium-high (20-40%),0.215610302,2.10842611,2.0,Medium-high (20-40%),0.264353842,2.402470296,2.0,Medium-high (20-40%),0.211477474,2.080504001,2.0,Medium-high (20-40%),0.267816705,2.421245949,2.0,Medium-high (20-40%),0.258033304,2.367557282,2.0,Medium-high (20-40%),0.285626198,2.514128311,2.0,Medium-high (20-40%),7
752184,9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),9999.0,5.0,4.0,Extremely high (>80%),6.535827927,5.0,4.0,Extremely high (>80%),7
